id | species | address | source | latitude | longitude
1511 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Warren,                                                                                                                                                                                                                                                 " | "GBIF      " | 42.49299999999999 | -83.02819699999999
1511 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Warren,                                                                                                                                                                                                                                                 " | "GBIF      " | 41.2375569 | -80.81841659999999
1511 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Warren,                                                                                                                                                                                                                                                 " | "GBIF      " | 33.6126086 | -92.064583
1511 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Warren,                                                                                                                                                                                                                                                 " | "GBIF      " | 39.76832599999999 | -85.9917437
1512 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",United States,North Carolina,Transylvania,Woods at junction of Toxaway River and Creek.                                                                                                                                                                      " | "GBIF      " | 35.2190534 | -82.7778579
1513 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Kansas,Miami,Somerset, 1 mi E                                                                                                                                                                                                               " | "GBIF      " | 39.67765 | -88.75675780000002
1514 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Kansas,Neosho,Erie, 7 mi E                                                                                                                                                                                                                  " | "GBIF      " | 37.5620104 | -95.24208899999999
1514 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Kansas,Neosho,Erie, 7 mi E                                                                                                                                                                                                                  " | "GBIF      " | 37.5620047 | -95.24482809999999
1515 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Kanagawa Prefecture,Ashigarakami-gun, Matsuda-machi,Yadoriki                                                                                                                                                                                           " | "GBIF      " | 35.36568510000001 | 139.1557233
1516 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,Louisiana,West Feliciana Parish,Bayou Sara                                                                                                                                                                                                  " | "GBIF      " | 30.8273769 | -91.4179956
1516 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,Louisiana,West Feliciana Parish,Bayou Sara                                                                                                                                                                                                  " | "GBIF      " | 30.8160697 | -91.41655159999999
1516 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,Louisiana,West Feliciana Parish,Bayou Sara                                                                                                                                                                                                  " | "GBIF      " | 30.7632387 | -91.37983489999999
1516 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,Louisiana,West Feliciana Parish,Bayou Sara                                                                                                                                                                                                  " | "GBIF      " | 31.0008721 | -91.3951776
1517 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,Mississippi,Panola County,unspecified                                                                                                                                                                                                       " | "GBIF      " | 34.4198016 | -89.9253233
1518 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Saitama,Chichibu-gun Ryokamimura,Mt. Ryokami-san                                                                                                                                                                                                       " | "GBIF      " | 36.0249757 | 138.9404364
1519 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",US,Connecticut,Tolland,Mansfield                                                                                                                                                                                                                             " | "GBIF      " | 41.788489 | -72.2292913
1520 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",US,Rhode Island,Providence County,Wenscott Reservoir, North Providence                                                                                                                                                                                       " | "GBIF      " | 41.8737026 | -71.4662986
1521 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Ibaraki,Kuji-gun Daigomachi,                                                                                                                                                                                                                           " | "GBIF      " | 36.7680962 | 140.3552657
1522 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Ibaraki,Hitachiota-shi,                                                                                                                                                                                                                                " | "GBIF      " | 36.5382746 | 140.5309497
1523 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Ishikawa,Kanazawa-shi,                                                                                                                                                                                                                                 " | "GBIF      " | 36.56132540000001 | 136.6562051
1524 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,Canada,Québec,,Chateauguay                                                                                                                                                                                                                     " | "GBIF      " | 45.36015889999999 | -73.74940330000001
1525 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,Canada,Québec,Le Haut-Saint-Laurent,Saint-Anicet, près de la montée de Carrs                                                                                                                                                                 " | "GBIF      " | 45.135455 | -74.362325
1526 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Nara,Yoshino-gun Kawakamimura,                                                                                                                                                                                                                         " | "GBIF      " | 34.3381073 | 135.9543248
1527 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Kanagawa Prefecture,Odawara-shi,                                                                                                                                                                                                                       " | "GBIF      " | 35.2645639 | 139.1521538
1529 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Kanagawa,Atsugi-shi,                                                                                                                                                                                                                                   " | "GBIF      " | 35.4430818 | 139.3624889
1530 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Hyogo,Shikama-gun, Ieshima-cho, Maura-Kunoma, Ieshima-honto,                                                                                                                                                                                           " | "GBIF      " | 34.6912688 | 135.1830706
1531 | "Cryptotaenia africana                                                                                                                                                                                                                                         " | ",Cameroon,,,Cameroon Mountain.                                                                                                                                                                                                                                " | "GBIF      " | 4.2191375 | 9.172639799999999
1532 | "Cryptotaenia calycina                                                                                                                                                                                                                                         " | ",Tanzania,,,Lushoto District. Shagayu peak area, Western Usambaras.                                                                                                                                                                                           " | "GBIF      " | -4.7986675 | 38.2902184
1533 | "Cryptotaenia africana Drude                                                                                                                                                                                                                                   " | ",Ethiopia,,,                                                                                                                                                                                                                                                  " | "GBIF      " | 9.145000000000001 | 40.489673
1534 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North and Central America,US,Alabama,Autauga,Jones Bluff, approx. 4 mi. N Jones Bluff Dam, on west shore of Alabama River, near Statesville,                                                                                                                  " | "GBIF      " | 35.7826363 | -80.8872959
1538 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Okayama,Yorishima-cho,                                                                                                                                                                                                                                 " | "GBIF      " | 34.6551456 | 133.9195019
1538 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Okayama,Yorishima-cho,                                                                                                                                                                                                                                 " | "GBIF      " | 34.6617511 | 133.9344057
1539 | "Cryptotaenia elegans Webb ex Bolle                                                                                                                                                                                                                            " | ",ESP,Tf,,La Gomera                                                                                                                                                                                                                                            " | "GBIF      " | 28.0888045 | -17.1167877
1541 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Minnesota,Big Stone,Forest along the lake, 3 miles N of Ortonville.                                                                                                                                                               " | "GBIF      " | 45.3725583 | -96.5164703
1541 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Minnesota,Big Stone,Forest along the lake, 3 miles N of Ortonville.                                                                                                                                                               " | "GBIF      " | 45.4932045 | -96.4724
1542 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Missouri,Platte,Little Bean Marsh; along N edge of slough field; at N edge of marsh; Site LBM4 edge of slough field                                                                                                               " | "GBIF      " | 39.34756489999999 | -94.7691586
1543 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Florida,Gadsden,ca 1.5 mi W of River Junction, S5 T3N R6W, local on deciduous wooded natural levee of Apalachicola River.                                                                                                         " | "GBIF      " | 30.5562947 | -84.6479124
1544 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Kyoto Prefecture,Kyoto-shi,Kurama                                                                                                                                                                                                                      " | "GBIF      " | 35.0116363 | 135.7680294
1545 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,,,Honshu, Tohoku Distr., Fukushima Pref., Minamiaidzu-gun, Tajima-machi, Mt. Atago-yama.                                                                                                                                                               " | "GBIF      " | 36 | 138
1546 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Saitama,Hiki-gun Tokigawamura,Kunugidaira                                                                                                                                                                                                              " | "GBIF      " | 36.0293859 | 139.3044253
1547 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Hyogo,,Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho                                                                                                                                                                                                    " | "GBIF      " | 34.680578 | 135.1652915
1548 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Nebraska,Nance,Fullerton, 0.5 mi S, 2 mi SE, 0.5 mi N, 6 mi E, 1 mi N                                                                                                                                                                       " | "GBIF      " | 41.3634729 | -97.9693882
1549 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,U.S.A.,Illinois,Cook,                                                                                                                                                                                                                           " | "GBIF      " | 42.028885 | -88.1459546
1550 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,La Trappe; comté des Deux-Montagnes                                                                                                                                                                                                         " | "GBIF      " | 45.495401 | -74.028414
1551 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Mont Saint-Grégoire                                                                                                                                                                                                                         " | "GBIF      " | 45.338382 | -73.162562
1552 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté de Laval, Sainte-Geneviève (Anse à l'Orme).                                                                                                                                                                                         " | "GBIF      " | 52.9399159 | -73.5491361
1552 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté de Laval, Sainte-Geneviève (Anse à l'Orme).                                                                                                                                                                                         " | "GBIF      " | 46.8032826 | -71.242796
1553 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Canada,Ontario,,Cedarvale Ravine                                                                                                                                                                                                                             " | "GBIF      " | 43.6911111 | -79.42583330000001
1553 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Canada,Ontario,,Cedarvale Ravine                                                                                                                                                                                                                             " | "GBIF      " | 43.6937813 | -79.4281914
1554 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Madison,College Hill Road, jct. Kentucky River.                                                                                                                                                                                                         " | "GBIF      " | 37.7867469 | -84.1232606
1555 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,rockcastle,Anglin Fall Hollow, Johnetta Quad. (N 1/4, NN 1/4), 1.0 mi east of jct. Anglin Fork road and Hammonds Fork Road, 0.8 mi northeast of Disputanta.                                                                                             " | "GBIF      " | 36.89977409999999 | -87.9872444
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 40.6891817 | -80.0545444
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 46.20136979999999 | -121.485014
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 39.8398269 | -104.1930918
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 44.0196955 | -89.77553379999999
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 39.8522417 | -77.2864879
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 40.7249237 | -84.8984775
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 40.5596231 | -98.5721016
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 40.0577692 | -91.13530200000001
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 31.5305353 | -91.28910359999999
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 44.9882561 | -116.4916091
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 38.8907822 | -83.5070203
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 46.0594591 | -102.5179098
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 41.0652066 | -94.6863782
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 47.6681294 | -122.3806774
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 37.5154961 | -109.4416891
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 31.8304762 | -107.6502728
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 41.2767201 | -94.8681259
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 46.5255592 | -86.0585339
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 38.2724708 | -89.52461919999999
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 47.2622921 | -88.4437925
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 39.1339762 | -94.1993785
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 47.452238 | -92.8997988
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 43.9061694 | -85.8398772
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 43.8602868 | -85.7974375
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 31.8674873 | -88.2916762
1556 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Adams,                                                                                                                                                                                                                                                  " | "GBIF      " | 43.3749775 | -84.6489854
1557 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Hinds,                                                                                                                                                                                                                                                  " | "GBIF      " | 32.2648353 | -90.37483540000001
1558 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Kanagawa Prefecture,Minamiashigara-shi,                                                                                                                                                                                                                " | "GBIF      " | 35.32071450000001 | 139.0996003
1559 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Kanagawa Prefecture,Minamiashigara-shi,                                                                                                                                                                                                                " | "GBIF      " | 35.32071450000001 | 139.0996003
